id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1331184549695512576,1331184549695512576,2020-11-24 10:35:03 GMT,2020-11-24,10:35:03,0,417856150,grantham_ic,Grantham Imperial,,"To tackle our addiction to #FossilFuels, we need a proper price on pollution.   Prof Jo Haigh &amp; @mjsiegert are joining @zeroc_official in urging @10DowningStreet to show leadership on #CarbonPricing   #PutAPriceOnIt #COP26Ambition   Will you? 👉  https://t.co/9ne5S64kLA  https://t.co/f2opPXbelP",en,"[{'screen_name': 'mjsiegert', 'name': 'martin siegert', 'id': '234355604'}, {'screen_name': 'zeroc_official', 'name': 'the zero carbon campaign', 'id': '1143127593912348673'}, {'screen_name': '10downingstreet', 'name': 'uk prime minister', 'id': '14224719'}]",['http://ow.ly/CeWd50CspTW'],['https://pbs.twimg.com/media/EnlRSy8XYAIZ9U4.jpg'],0,2,8,"['fossilfuels', 'carbonpricing', 'putapriceonit', 'cop26ambition']",[],https://twitter.com/Grantham_IC/status/1331184549695512576,False,,1,https://pbs.twimg.com/media/EnlRSy8XYAIZ9U4.jpg,London,,,,,,[],,,,
1331180465940738049,1330911213329526787,2020-11-24 10:18:49 GMT,2020-11-24,10:18:49,0,860958726,daviddoyle74,David Doyle,,"@bp_plc What is hydrogen? The last desperate gasp of an industry trying to retain monopoly over ownership, distribution and marketing of energy.  It is inefficient and technically complex to deliver, and is dreadful for road transport and home heating.  Hydrogen : Fossil fuels only hope.",en,[],[],[],0,0,0,[],[],https://twitter.com/DavidDoyle74/status/1331180465940738049,False,,0,,London,,,,,,"[{'screen_name': 'bp_plc', 'name': 'bp', 'id': '1648024394'}]",,,,
1331174251030736896,1329425188916785156,2020-11-24 09:54:08 GMT,2020-11-24,09:54:08,0,1266352689514000385,kittyhawk681,Kittyhawk,,@BlackRock_UK Greenwash. Stop funding fossil fuels.,en,[],[],[],0,0,1,[],[],https://twitter.com/Kittyhawk681/status/1331174251030736896,False,,0,,London,,,,,,"[{'screen_name': 'BlackRock_UK', 'name': 'BlackRock UK', 'id': '2673425388'}]",,,,
1331167522113150976,1331167522113150976,2020-11-24 09:27:23 GMT,2020-11-24,09:27:23,0,1086950789036290050,greenschoolruns,Green School Runs,,Very interesting findings and the basis for more evidence based policies to stop our reliance on fossil fuels @EUEnvironment #AirPollution #AirQuality,en,"[{'screen_name': 'euenvironment', 'name': 'eu environmentagency', 'id': '22362552'}]",[],[],0,0,0,"['airpollution', 'airquality']",[],https://twitter.com/GreenSchoolRuns/status/1331167522113150976,False,https://twitter.com/CopernicusEU/status/1331161398253129728,0,,London,,,,,,[],,,,
1331160826145878017,1331160826145878017,2020-11-24 09:00:47 GMT,2020-11-24,09:00:47,0,1964721637,grangerreis,Granger Reis,,"The future of America is looking greener as the newly elected President, Joe Biden expands upon his plans to transition away from fossil fuels towards #cleanenergy resources aided by massive investment in #infrastructure. Read more here:  https://t.co/Vgmc2cGaNa",en,[],['https://bit.ly/3pxLpN8'],[],0,0,0,"['cleanenergy', 'infrastructure']",[],https://twitter.com/GrangerReis/status/1331160826145878017,False,,0,,London,,,,,,[],,,,
1331156322444775425,1331156322444775425,2020-11-24 08:42:53 GMT,2020-11-24,08:42:53,0,891428135618707456,kitofnowhere,🖤IWonderWhy 🕷️,,If you wonder how serious the UK govt are about their climate credentials.... They are not! #ClimateEmergency #ClimateAction  Report: UK accused of racking up £12.8bn in annual fossil fuels support  https://t.co/tGTDi3Hlzr via @businessgreen,en,"[{'screen_name': 'businessgreen', 'name': 'businessgreen', 'id': '17683482'}]",['https://www.businessgreen.com/4022981/'],[],0,4,6,"['climateemergency', 'climateaction']",[],https://twitter.com/KitOfNowhere/status/1331156322444775425,False,,0,,London,,,,,,[],,,,
1331153721879891969,1330945088080457731,2020-11-24 08:32:33 GMT,2020-11-24,08:32:33,0,2573619890,trionabolger,Tríona,,"@Marer777klaM @JohnKerry @MeidasTouch Alternatively we could do look at some of the biggest industries and make them work for us, not against?  Regeneration means agriculture could act as a carbon sink, we could invest in non-carbon energy/production as we do fossil fuels  No one is threatening mass sterilisation",en,[],[],[],1,0,0,[],[],https://twitter.com/TrionaBolger/status/1331153721879891969,False,,0,,London,,,,,,"[{'screen_name': 'Marer777klaM', 'name': 'Marer777klaRRMo', 'id': '1289420295439294465'}, {'screen_name': 'JohnKerry', 'name': 'John Kerry', 'id': '15007149'}, {'screen_name': 'MeidasTouch', 'name': 'MeidasTouch.com', 'id': '1243560408025198593'}]",,,,
1331152826915962881,1331152826915962881,2020-11-24 08:29:00 GMT,2020-11-24,08:29:00,0,1171104521835229184,clim8invest,Clim8 Invest,,"""As Saudi Arabia is to oil, the UK is to wind - a place of almost limitless resource, but in the case of wind without the carbon emissions and without the damage to the environment."" @BorisJohnson  Wind investment is set to 'blow' fossil fuels away!   https://t.co/MC1R5lVrQt",en,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}]",['https://www.bbc.co.uk/news/uk-scotland-scotland-politics-54441613'],[],0,2,3,[],[],https://twitter.com/clim8invest/status/1331152826915962881,False,,0,,London,,,,,,[],,,,
1331151347610226689,1331151345840164865,2020-11-24 08:23:07 GMT,2020-11-24,08:23:07,0,757611408,mylesmcnulty,Myles McNulty,,"The CfD scheme is essentially a revenue support mechanism, that renewable technologies must be provided with in their early years of commercial rollout, so that they can get their LCOEs down quickly so as to compete with fossil fuels.  From next year, Tidal will no longer.. 2/4",en,[],[],[],1,0,2,[],[],https://twitter.com/MylesMcNulty/status/1331151347610226689,False,,0,,London,,,,,,[],,,,
1331135742848999425,1331135742848999425,2020-11-24 07:21:07 GMT,2020-11-24,07:21:07,0,889226176685891585,jean_missinhoun,Jean Missinhoun,,Oil is Dead...But Not Forever: China to Take Oil-Refining Crown Held by U.S. Since 19th Century  #TheFutureIsGreen #GreenEnergy #China #FossilFuels  https://t.co/2aNWyhuiNx,en,[],[],['https://pbs.twimg.com/media/EnkkjxoXIAQwTad.jpg'],0,0,1,"['thefutureisgreen', 'greenenergy', 'china', 'fossilfuels']",[],https://twitter.com/jean_missinhoun/status/1331135742848999425,False,,1,https://pbs.twimg.com/media/EnkkjxoXIAQwTad.jpg,London,,,,,,[],,,,
